,Unnamed: 0,P_gt,bin_P_gt,H_hru,Pressure_CAES,heat_caes,cold_caes,maximum_cold_caes,maximum_heat_caes,H_gb,H_ac,C_ac,H_hp,P_hp_H,P_hp_C,C_hp,bin_HP_H,bin_HP_C,Grid,CAES,P_hp,Wind Power,PV Power,Electricity,Heating,Cooling,Temperature,timestep,Day,caes_heat_cool
122,2,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.7618155912885,-0.0,0.0,14.838184408711582,0.0,391.6,0.0,0.0,7.1,2,6,0.0
123,3,0.0,0.0,0.0,56.99999999999999,116.20000000000029,0.0,0.0,304.0,-2.700062395888381e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1181.3919397516793,-800.0,0.0,18.008060248320792,0.0,399.4,116.2,0.0,6.55,3,6,0.382236842105264
124,4,0.0,0.0,0.0,60.58161153346393,181.0,0.0,0.0,198.6228367710227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,899.4534913045059,-522.6916757132176,0.0,14.838184408711582,0.0,391.6,181.0,0.0,6.15,4,6,0.9112748712206808
125,5,0.0,0.0,0.0,62.808608541997096,228.40000000000032,0.0,0.0,228.40000000000032,-3.1263880373444413e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.2313004167256,-601.0526315789482,0.0,10.421331162222677,0.0,433.6,228.4,0.0,5.9,5,6,1.0
126,6,0.0,-0.0,0.0,65.41838846653607,304.0,0.0,0.0,304.0,0.0,0.0,0.0,220.20000000000005,73.4,0.0,0.0,1.0,0.0,1299.0028495827398,-800.0,73.4,7.597150417260326,0.0,433.2,524.2,0.0,5.65,6,6,1.0
127,7,735.1925116067189,1.0,882.2310139280627,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.9689860719374,180.98966202397912,0.0,0.0,1.0,0.0,-0.0,-0.0,180.98966202397912,7.597150417260326,0.0,561.8000000000001,1425.2,0.0,5.4,7,6,0.0
128,8,605.0464365677067,1.0,726.055723881248,68.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.944276118752,58.98142537291733,0.0,0.0,1.0,0.0,-0.0,-0.0,58.98142537291733,8.93498880521067,0.0,555.0,903.0,0.0,5.2,8,6,0.0
129,9,612.1666666666666,1.0,734.5999999999999,68.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.033333333333303,-0.0,0.0,6.400000000000001,0.0,626.5999999999999,734.5999999999999,0.0,5.15,9,6,0.0
130,10,526.5634970238096,1.0,631.8761964285716,68.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.92380357142849,16.64126785714283,0.0,0.0,1.0,0.0,-0.0,-0.0,16.64126785714283,0.7999999999999992,48.077770833333325,558.8000000000001,681.8000000000001,0.0,6.05,10,6,0.0
131,11,426.3333333333338,1.0,511.6000000000006,69.0,0.0,0.0,0.0,0.0,-5.684341886080801e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-91.84138515503128,-0.0,0.0,0.0558518216975372,169.4522,504.00000000000006,511.6,0.0,7.8,11,6,0.0
132,12,1161.3333333333337,1.0,1393.6,68.99999999999999,0.0,0.0,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-548.5259188021578,-0.0,0.0,0.9496438021575424,168.24294166666667,781.9999999999999,1393.6,0.0,9.35,12,6,0.0
133,13,428.0000000000005,1.0,513.6000000000006,68.99999999999997,0.0,0.0,0.0,0.0,-5.684341886080801e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-80.29237011500163,-0.0,0.0,8.247995115001013,290.644375,646.5999999999999,513.6,0.0,10.7,13,6,0.0
134,14,589.3333333333334,1.0,707.2,68.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-284.2971331162223,-0.0,0.0,24.24213311622228,302.9216666666667,632.2,707.2,0.0,11.8,14,6,0.0
135,15,284.8333333333335,1.0,341.8000000000002,68.99999999999994,0.0,0.0,0.0,0.0,-1.7053025658242404e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.30797375161123,-0.0,0.0,38.80773458172196,262.25095833333336,631.2,341.8,0.0,12.4,15,6,0.0
136,16,0.0,0.0,0.0,68.99999999999993,0.0,0.0,227.16890172508687,0.0,-2.842170943040401e-13,0.0,0.0,222.20000000000027,74.06666666666675,0.0,0.0,1.0,0.0,-56.18357324726208,774.9626997144579,74.06666666666675,33.442540199470805,192.045,870.1999999999999,222.2,0.0,12.6,16,6,0.0
137,17,266.33333333333366,1.0,319.6000000000004,59.516018232194206,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,454.3363306211409,-0.0,0.0,6.981477712192143,75.34885833333333,803.0,319.6,0.0,12.1,17,6,0.0
138,18,386.50000000000034,1.0,463.8000000000004,59.51601823219419,0.0,0.0,231.9448228055229,0.0,-3.979039320256561e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-315.5000000000002,799.9999999999999,0.0,0.0,0.0,871.0,463.8,0.0,11.1,18,6,0.0
139,19,662.3333333333337,1.0,794.8000000000004,49.836776933072166,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,444.0666666666664,-0.0,0.0,0.0,0.0,1106.4,794.8000000000001,0.0,10.3,19,6,0.0
140,20,413.50000000000045,1.0,496.2000000000005,49.83677693307215,0.0,0.0,0.0,0.0,-5.115907697472721e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,541.6999999999996,-0.0,0.0,0.0,0.0,955.2,496.2,0.0,9.75,20,6,0.0
141,21,735.8333333333334,1.0,883.0,49.83677693307214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,191.96666666666655,-0.0,0.0,0.0,0.0,927.8,883.0,0.0,9.25,21,6,0.0
142,22,0.0,-0.0,0.0,49.83677693307213,303.99999999999886,0.0,0.0,303.99999999999886,0.0,0.0,0.0,106.40000000000111,35.46666666666704,0.0,0.0,1.0,0.0,1500.866666666664,-799.9999999999969,35.46666666666704,0.0,0.0,665.3999999999999,410.4,0.0,8.7,22,6,1.0
143,23,0.0,-0.0,0.0,53.41838846653606,304.0,0.0,0.0,304.0,0.0,0.0,0.0,323.4,107.79999999999998,0.0,0.0,1.0,0.0,1548.6,-800.0,107.79999999999998,0.0,0.0,640.8,627.4,0.0,8.15,23,6,1.0
144,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.6,-0.0,0.0,0.0,0.0,479.6,0.0,0.0,7.65,0,7,0.0
145,1,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.4,-0.0,0.0,0.0,0.0,373.4,0.0,0.0,7.2,1,7,0.0
146,2,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.19999999999993,-0.0,0.0,0.0,0.0,399.19999999999993,0.0,0.0,6.8,2,7,0.0
147,3,0.0,0.0,0.0,56.99999999999999,116.40000000000032,0.0,0.0,221.82283677102865,0.0,0.0,0.0,-3.1263880373444413e-13,-1.0421293457814802e-13,0.0,0.0,1.0,0.0,978.3443072921806,-583.7443072921807,-1.0421293457814802e-13,0.0,0.0,394.6,116.4,0.0,6.4,3,7,0.524743086394443
148,4,0.0,0.0,0.0,59.52523104725096,205.20000000000027,0.0,0.0,205.20000000000027,0.0,0.0,0.0,-2.842170943040401e-13,-9.473903143468003e-14,0.0,0.0,1.0,0.0,898.6000000000006,-540.0000000000007,-9.473903143468003e-14,0.0,0.0,358.6,205.2,0.0,6.05,4,7,1.0
149,5,9.473903143468021e-15,0.0,1.1368683772161624e-14,61.83677693307221,247.20000000000027,0.0,0.0,304.0,-1.1368683772161611e-14,0.0,0.0,-2.842170943040401e-13,-9.473903143468003e-14,0.0,0.0,1.0,0.0,1248.0,-800.0,-9.473903143468003e-14,0.0,0.0,448.00000000000006,247.2,0.0,5.8,5,7,0.813157894736843
150,6,0.0,0.0,0.0,65.41838846653614,304.0,0.0,0.0,304.0,0.0,0.0,0.0,151.0,50.33333333333333,0.0,0.0,1.0,0.0,1374.9333333333334,-800.0,50.33333333333333,0.0,0.0,524.6,455.0,0.0,5.6,6,7,1.0
151,7,707.3809523809524,1.0,848.8571428571429,69.00000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.1428571428571,133.38095238095235,0.0,0.0,1.0,0.0,-0.0,-0.0,133.38095238095235,0.0,0.0,574.0,1249.0,0.0,5.4,7,7,0.0
152,8,887.0476190476193,1.0,1064.457142857143,69.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.7428571428571,257.247619047619,0.0,0.0,1.0,0.0,-0.0,-0.0,257.247619047619,0.0,0.0,629.8000000000001,1836.2,0.0,5.25,8,7,0.0
153,9,759.3809523809523,1.0,911.2571428571428,69.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.5428571428572,159.1809523809524,0.0,0.0,1.0,0.0,-0.0,-0.0,159.1809523809524,0.0,0.0,600.1999999999999,1388.8,0.0,5.3,9,7,0.0
154,10,646.0643690476193,1.0,775.277242857143,69.00000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.12275714285704,84.37425238095234,0.0,0.0,1.0,0.0,-0.0,-0.0,84.37425238095234,0.0,42.109883333333336,603.8000000000001,1028.4,0.0,6.2,10,7,0.0
155,11,684.8333333333335,1.0,821.8000000000002,69.00000000000003,0.0,0.0,0.0,0.0,-9.947598300641405e-14,0.0,0.0,-1.4210854715202004e-14,-4.736951571734001e-15,0.0,0.0,1.0,0.0,-121.11992500000004,-0.0,-4.736951571734001e-15,0.0,142.48659166666664,706.2,821.8000000000001,0.0,7.85,11,7,0.0
156,12,416.6666666666667,1.0,500.0,69.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172.20183333333313,-0.0,0.0,0.0,261.5315,850.3999999999999,500.0,0.0,9.6,12,7,0.0
157,13,283.83333333333337,1.0,340.6,69.0,0.0,0.0,222.0855635681189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,214.22557945219148,774.9626997144753,0.0,0.0,236.7783875,1509.8000000000002,340.6,0.0,11.1,13,7,0.0
158,14,0.0,0.0,0.0,59.51601823219415,0.0,0.0,235.4034866052515,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247.40393333333327,800.0,0.0,0.0,259.5960666666667,1307.0,172.0,0.0,12.1,14,7,0.0
159,15,0.0,0.0,0.0,49.83677693307212,0.0,0.0,0.0,0.0,200.60000000000204,0.0,0.0,-2.0463630789890885e-12,-6.821210263296962e-13,0.0,0.0,1.0,0.0,587.8794333333326,-0.0,-6.821210263296962e-13,0.0,239.12056666666672,827.0,200.6,0.0,12.7,15,7,0.0
160,16,0.0,0.0,0.0,49.83677693307212,0.0,0.0,0.0,0.0,213.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,901.724375,-0.0,0.0,0.0,178.075625,1079.8,213.2,0.0,12.9,16,7,0.0
161,17,0.0,0.0,0.0,49.83677693307211,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,846.2614583333334,-0.0,0.0,0.0,58.73854166666666,905.0,226.0,0.0,12.5,17,7,0.0
162,18,321.33333333333366,1.0,385.6000000000004,49.8367769330721,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,524.8666666666663,-0.0,0.0,0.0,0.0,846.2,385.6,0.0,11.5,18,7,0.0
163,19,297.6666666666667,1.0,357.2,49.836776933072095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,594.1333333333332,-0.0,0.0,0.0,0.0,891.8,357.2,0.0,10.7,19,7,0.0
164,20,437.8333333333333,1.0,525.4,49.83677693307209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,485.9666666666666,-0.0,0.0,0.0,0.0,923.8,525.4,0.0,10.2,20,7,0.0
165,21,423.83333333333337,1.0,508.6,49.83677693307208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,447.76666666666654,-0.0,0.0,0.0,0.0,871.5999999999999,508.6,0.0,9.7,21,7,0.0
166,22,2.8421709430404014e-14,0.0,3.4106051316484814e-14,49.83677693307207,304.0000000000033,0.0,0.0,304.0000000000033,-2.8421709430404014e-14,0.0,0.0,230.99999999999665,76.99999999999888,0.0,0.0,1.0,0.0,1478.4000000000078,-800.0000000000089,76.99999999999888,0.0,0.0,601.4,535.0,0.0,9.25,22,7,1.0
167,23,0.0,0.0,0.0,53.41838846653606,304.0,0.0,0.0,304.0,0.0,0.0,0.0,172.39999999999998,57.466666666666654,0.0,0.0,1.0,0.0,1346.2666666666669,-800.0,57.466666666666654,0.0,0.0,488.8,476.4,0.0,8.75,23,7,1.0
168,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.2000000000001,-0.0,0.0,0.0,0.0,406.2000000000001,0.0,0.0,8.25,0,8,0.0
169,1,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.6,-0.0,0.0,0.0,0.0,388.6,0.0,0.0,7.8,1,8,0.0
170,2,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.6,-0.0,0.0,0.0,0.0,391.6,0.0,0.0,7.4,2,8,0.0
171,3,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,303.9999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.599999999982,-799.9999999999819,0.0,0.0,0.0,391.6,0.0,0.0,7.0,3,8,0.0
172,4,0.0,0.0,0.0,60.58161153346385,127.20000000000029,0.0,0.0,242.82283677103015,-2.700062395888381e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1060.6074651869217,-639.0074651869215,0.0,0.0,0.0,421.6,127.2,0.0,6.7,4,8,0.5238387035233574
173,5,0.0,0.0,0.0,63.37679580541621,193.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,885.4947368421053,-507.89473684210526,0.0,0.0,0.0,377.6,193.0,0.0,6.45,5,8,1.0
174,6,0.0,-0.0,0.0,65.53151172260142,295.2000000000003,0.0,0.0,295.2000000000003,-2.842170943040401e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1280.6421052631588,-776.8421052631586,0.0,0.0,0.0,503.8,295.2,0.0,6.2,6,8,1.0
175,7,653.7142857142858,1.0,784.4571428571429,69.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.9428571428572,84.31428571428572,0.0,0.0,1.0,0.0,-0.0,-0.0,84.31428571428572,0.0,0.0,569.4000000000001,1037.4,0.0,6.05,7,8,0.0
176,8,505.5,1.0,606.5999999999999,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.09999999999997,-0.0,0.0,0.0,0.0,576.5999999999999,606.5999999999999,0.0,5.9,8,8,0.0
177,9,436.6666666666667,1.0,524.0,68.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.13333333333327,-0.0,0.0,0.0,0.0,515.8,524.0,0.0,5.85,9,8,0.0
178,10,581.763419047619,1.0,698.1161028571428,68.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28389714285731,15.761299047619104,0.0,0.0,1.0,0.0,-0.0,-0.0,15.761299047619104,0.0,12.19788,578.1999999999999,745.4000000000001,0.0,6.4,10,8,0.0
179,11,430.1666666666671,1.0,516.2000000000005,68.99999999999996,0.0,0.0,0.0,0.0,-5.684341886080801e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.66874666666466,-0.0,0.0,0.0,15.964586666666666,566.8,516.1999999999999,0.0,7.4,11,8,0.0
180,12,1353.5000000000005,1.0,1624.2000000000005,68.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-632.3563754166672,-0.0,0.0,0.0,27.25637541666667,748.3999999999999,1624.1999999999998,0.0,8.35,12,8,0.0
181,13,1059.1666666666672,1.0,1271.000000000001,68.99999999999993,0.0,0.0,0.0,0.0,-6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-169.61149166666723,-0.0,0.0,0.0,28.444824999999994,918.0,1271.0,0.0,9.1,13,8,0.0
182,14,931.5,1.0,1117.8,68.99999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-84.57580625000003,-0.0,0.0,0.0,30.875806250000004,877.8,1117.8,0.0,9.65,14,8,0.0
183,15,540.0,1.0,648.0,68.9999999999999,0.0,0.0,218.35778225299583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-416.07879404751657,774.9626997144546,0.0,0.0013026663952778,29.714791666666663,928.6,648.0,0.0,10.0,15,8,0.0
184,16,581.5,1.0,697.8,59.516018232194206,0.0,0.0,228.48615900579432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-352.0216041666663,799.9999999999998,0.0,0.0,31.921604166666665,1061.4,697.8,0.0,10.1,16,8,0.0
185,17,710.8333333333334,1.0,853.0,49.83677693307218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,330.68563208333336,-0.0,0.0,0.0,7.281034583333334,1048.8,853.0,0.0,9.85,17,8,0.0
186,18,631.6666666666667,1.0,758.0000000000001,49.836776933072166,0.0,0.0,0.0,0.0,-1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,298.7333333333333,-0.0,0.0,0.0,0.0,930.4,758.0,0.0,9.25,18,8,0.0
187,19,706.3333333333338,1.0,847.6000000000006,49.83677693307215,0.0,0.0,0.0,0.0,-5.684341886080801e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,142.2666666666662,-0.0,0.0,0.0,0.0,848.6,847.6,0.0,8.45,19,8,0.0
188,20,745.3333333333336,1.0,894.4000000000003,49.83677693307214,0.0,0.0,0.0,0.0,-3.410605131648481e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.86666666666645,-0.0,0.0,0.0,0.0,901.2,894.4,0.0,7.85,20,8,0.0
189,21,886.166666666667,1.0,1063.4000000000003,49.83677693307212,0.0,0.0,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.433333333333053,-0.0,0.0,0.0,0.0,911.6,1063.4,0.0,7.5,21,8,0.0
190,22,0.0,-0.0,0.0,49.83677693307211,304.0,0.0,0.0,304.0,0.0,0.0,0.0,386.4000000000001,128.8,0.0,0.0,1.0,0.0,1588.8,-800.0,128.8,0.0,0.0,660.0,690.4000000000001,0.0,7.0,22,8,1.0
191,23,0.0,-0.0,0.0,53.41838846653606,304.0,0.0,0.0,304.0,0.0,0.0,0.0,545.5999999999999,181.86666666666665,0.0,0.0,1.0,0.0,1569.3640002713887,-800.0,181.86666666666665,1.3026663952778343,0.0,588.8,849.5999999999999,0.0,6.45,23,8,1.0
192,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.064278444942,-0.0,0.0,5.335721555058007,0.0,393.4,0.0,0.0,5.9,0,9,0.0
193,1,0.0,0.0,0.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.6503561978425,-0.0,0.0,0.9496438021575424,0.0,372.6,0.0,0.0,5.35,1,9,0.0
194,2,0.0,0.0,0.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,19.6,0.0,0.0,1.0,0.0,397.7986973336047,-0.0,19.6,0.0013026663952778,0.0,378.2,58.8,0.0,4.9,2,9,0.0
195,3,0.0,0.0,0.0,57.00000000000003,123.02283677101804,0.0,0.0,123.02283677101804,0.0,0.0,0.0,91.57716322898196,30.52572107632732,0.0,0.0,1.0,0.0,741.61902083744,-323.7443072921527,30.52572107632732,2.251007531040099,0.0,389.6,214.6,0.0,4.45,3,9,1.0
196,4,0.0,0.0,0.0,58.25516539960818,304.0,0.0,0.0,304.0,0.0,0.0,0.0,85.39999999999998,28.466666666666654,0.0,0.0,1.0,0.0,1226.6666666666663,-800.0,28.466666666666654,6.400000000000001,0.0,404.5999999999999,389.4,0.0,4.05,4,9,1.0
197,5,-2.8421709430404014e-14,0.0,-3.4106051316484814e-14,61.83677693307212,303.9999999999999,0.0,0.0,303.9999999999999,-2.131628207280301e-14,0.0,0.0,38.60000000000019,12.866666666666733,0.0,0.0,1.0,0.0,1273.610814844969,-799.9999999999997,12.866666666666733,0.0558518216975372,0.0,460.80000000000007,342.6,0.0,3.75,5,9,1.0
198,6,1.4210854715202004e-14,0.0,1.7053025658242404e-14,65.41838846653606,304.0,0.0,0.0,304.0,-1.4210854715202004e-14,0.0,0.0,105.2000000000001,35.0666666666667,0.0,0.0,1.0,0.0,1454.0666666666666,-800.0,35.0666666666667,0.0,0.0,619.0,409.2000000000001,0.0,3.5,6,9,1.0
199,7,937.095238095238,1.0,1124.5142857142855,69.0,0.0,0.0,0.0,0.0,-5.684341886080803e-14,0.0,0.0,297.8857142857144,99.29523809523812,0.0,0.0,1.0,0.0,-0.0,-0.0,99.29523809523812,0.0,0.0,837.8,1422.4,0.0,3.3,7,9,0.0
200,8,1334.7619047619048,1.0,1601.7142857142858,68.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0857142857144,157.36190476190478,0.0,0.0,1.0,0.0,-0.0,-0.0,157.36190476190478,0.0,0.0,1177.4,2073.8,0.0,3.1,8,9,0.0
201,9,1326.3333333333337,1.0,1591.6,68.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.59999999999968,25.533333333333225,0.0,0.0,1.0,0.0,-0.0,-0.0,25.533333333333225,0.0,0.0,1300.8000000000002,1668.1999999999998,0.0,3.1,9,9,0.0
202,10,863.3333333333334,1.0,1036.0,68.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,429.0858666666665,-0.0,0.0,0.0,58.1808,1350.6,1036.0,0.0,4.2,10,9,0.0
203,11,625.6666666666666,1.0,750.8,68.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,523.8799843612184,-0.0,0.0,1.7338489721147956,228.91950000000003,1380.1999999999998,750.8,0.0,6.2,11,9,0.0
204,12,928.5,1.0,1114.2,68.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186.24914151231417,-0.0,0.0,9.659108487685735,330.59175,1455.0,1114.2,0.0,8.1,12,9,0.0
205,13,693.1666666666671,1.0,831.8000000000005,68.99999999999996,0.0,0.0,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,472.8825711971634,-0.0,0.0,12.946387136169356,394.804375,1573.8,831.8000000000001,0.0,9.75,13,9,0.0
206,14,333.6666666666667,1.0,400.4,68.99999999999994,0.0,0.0,221.7466743576496,0.0,-5.684341886080803e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-47.90235013172497,774.9626997144645,0.0,7.597150417260326,395.2758333333333,1463.6,400.4,0.0,11.0,14,9,0.0
207,15,287.5,1.0,345.0,59.516018232194206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,502.7500111947893,-0.0,0.0,8.93498880521067,330.615,1129.8,345.0,0.0,11.7,15,9,0.0
208,16,310.66666666666686,1.0,372.8000000000002,59.51601823219419,0.0,0.0,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,644.5992021711105,-0.0,0.0,10.421331162222677,224.7128,1190.4,372.8,0.0,11.8,16,9,0.0
209,17,456.0,1.0,547.1999999999999,59.51601823219419,0.0,0.0,0.0,0.0,1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,628.3524620827397,-0.0,0.0,7.597150417260326,60.450387500000005,1152.4,547.2,0.0,11.3,17,9,0.0
210,18,263.33333333333337,1.0,316.00000000000006,59.51601823219418,0.0,0.0,228.4861590057944,0.0,-5.684341886080803e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132.25860641834572,800.0,0.0,18.008060248320792,0.0,1213.6,316.0,0.0,10.1,18,9,0.0
211,19,394.1666666666667,1.0,473.0,49.83677693307215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,637.2255987516114,-0.0,0.0,38.80773458172196,0.0,1070.2,473.0,0.0,9.15,19,9,0.0
212,20,486.6666666666667,1.0,584.0,49.836776933072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,320.0419431440395,-0.0,0.0,27.091390189293712,0.0,833.8,584.0,0.0,8.65,20,9,0.0
213,21,342.0,1.0,410.4,49.836776933072144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,284.3408915123142,-0.0,0.0,9.659108487685735,0.0,636.0,410.4,0.0,8.1,21,9,0.0
214,22,-5.684341886080803e-14,0.0,-6.821210263296963e-14,49.83677693307213,304.0,0.0,0.0,304.0,-5.684341886080803e-14,0.0,0.0,356.4000000000002,118.80000000000008,0.0,0.0,1.0,0.0,1555.8661510278853,-800.0,118.80000000000008,1.7338489721147956,0.0,638.8,660.4000000000001,0.0,7.55,22,9,1.0
215,23,-2.8421709430404014e-14,0.0,-3.4106051316484814e-14,53.41838846653608,303.9999999999987,0.0,0.0,303.9999999999987,5.684341886080803e-14,0.0,0.0,298.2000000000013,99.40000000000045,0.0,0.0,1.0,0.0,1581.399999999997,-799.9999999999966,99.40000000000045,0.0,0.0,682.0,602.2,0.0,7.05,23,9,1.0
240,0,-1.8947806286935988e-14,0.0,-2.2737367544323185e-14,57.0,249.20000000000027,0.0,0.0,249.20000000000027,2.2737367544323176e-14,0.0,0.0,-2.842170943040401e-13,-9.473903143468003e-14,0.0,0.0,1.0,0.0,1227.9512892754997,-655.7894736842112,-9.473903143468003e-14,14.838184408711582,0.0,587.0,249.2,0.0,6.9,0,11,1.0
241,1,0.0,0.0,0.0,59.87716216614796,252.80000000000015,0.0,0.0,252.80000000000015,0.0,0.0,0.0,-1.7053025658242404e-13,-5.684341886080803e-14,0.0,0.0,1.0,0.0,1156.957316250121,-665.2631578947373,-5.684341886080803e-14,16.905841644616316,0.0,508.6,252.8,0.0,6.5,1,11,1.0
